datetime,no2_avg,o3_avg,pm10_avg,pm25_avg,hour,dayofweek,month,is_weekend,is_peak,season,pm25_lag_1h,pm25_lag_3h,pm25_lag_24h,pm25_lag_168h,pm25_roll_6h,pm25_roll_24h,pm25_roll_72h,pm25_std_24h,aqi,aqi_category,is_hazardous
2017-08-26 07:00:00,6.665,11.21,180.91666666666666,59.0,7,5,8,1,1,2,49.15,52.0,54.3,35.5,53.19999999999997,59.94375,57.454861111111114,19.848465675561773,154.4,Moderate,0
2017-08-26 08:00:00,6.9,15.466666666666669,191.25,44.75,8,5,8,1,1,2,59.0,50.85,58.9,34.5,51.4083333333333,59.354166666666664,57.1875,20.089511197263324,161.2,Moderate,0
2017-08-26 09:00:00,6.88,24.316666666666663,190.91666666666666,54.5,9,5,8,1,1,2,44.75,49.15,64.8,30.7,51.70833333333331,58.925000000000004,56.989583333333336,20.078130001269216,161.0,Moderate,0
2017-08-26 10:00:00,7.075,33.745000000000005,180.5,41.5,10,5,8,1,0,2,54.5,59.0,73.0,28.5,49.95833333333331,57.612500000000004,56.427083333333336,20.147500923893805,154.1,Moderate,0
2017-08-26 11:00:00,6.915,42.955,165.5,32.75,11,5,8,1,0,2,41.5,44.75,105.0,25.9,46.941666666666634,54.60208333333333,55.52430555555556,18.047362080917843,144.2,Moderate,0
2017-08-26 12:00:00,7.165,49.575,155.09166666666667,33.9,12,5,8,1,0,2,32.75,54.5,108.0,25.3,44.39999999999997,51.51458333333333,55.15138888888889,14.505954393364124,137.4,Moderate,0
2017-08-26 13:00:00,7.165,52.833333333333336,143.16666666666669,22.55,13,5,8,1,0,2,33.9,41.5,82.0,33.7,38.32499999999997,49.0375,54.90416666666667,14.145280746289398,129.5,Moderate,0
2017-08-26 14:00:00,7.08,51.516666666666666,132.26666666666668,20.15,14,5,8,1,0,2,22.55,32.75,72.7,43.0,34.22499999999997,46.84791666666666,54.697916666666664,14.388336755910691,122.3,Moderate,0
2017-08-26 15:00:00,7.24,49.46666666666667,130.26666666666668,24.65,15,5,8,1,0,2,20.15,33.9,73.0,46.3,29.24999999999997,44.833333333333336,54.33541666666667,13.945496909684227,121.0,Moderate,0
2017-08-26 16:00:00,7.324999999999999,39.833333333333336,133.0,20.65,16,5,8,1,0,2,24.65,22.55,51.0,26.5,25.774999999999967,43.568749999999994,53.858333333333334,14.716737088890309,122.8,Moderate,0
2017-08-26 17:00:00,7.225,28.899999999999995,139.66666666666666,20.9,17,5,8,1,1,2,20.65,20.15,32.0,24.3,23.79999999999997,43.106249999999996,53.475,15.260486861144757,127.2,Moderate,0
2017-08-26 18:00:00,6.74,18.674999999999997,152.33333333333334,18.15,18,5,8,1,1,2,20.9,24.65,30.15,26.5,21.174999999999972,42.606249999999996,53.12569444444444,15.887165400302319,135.5,Moderate,0
2017-08-26 19:00:00,6.5,12.666666666666666,183.0,28.9,19,5,8,1,1,2,18.15,20.65,29.299999999999997,19.3,22.233333333333306,42.58958333333333,52.86666666666666,15.901934385796789,155.8,Moderate,0
2017-08-26 20:00:00,6.8149999999999995,10.576666666666666,199.66666666666666,20.3,20,5,8,1,1,2,28.9,20.9,43.9,15.15,22.2583333333333,41.60625,52.56180555555555,16.534478551750652,166.8,Moderate,0
2017-08-26 21:00:00,6.705,9.955,215.99999999999997,11.65,21,5,8,1,0,2,20.3,18.15,63.65,19.15,20.091666666666637,39.43958333333334,52.270833333333336,16.922752751501374,177.6,Moderate,0
2017-08-26 22:00:00,6.79,10.2,208.33333333333331,13.0,22,5,8,1,0,2,11.65,28.9,71.6,28.0,18.816666666666638,36.99791666666667,51.854166666666664,16.296715320998423,172.5,Moderate,0
2017-08-26 23:00:00,6.25,10.15,208.5,30.75,23,5,8,1,0,2,13.0,20.3,62.4,28.0,20.458333333333304,35.67916666666667,51.822916666666664,15.408128266168745,172.6,Moderate,0
2017-08-27 00:00:00,6.8,10.233333333333334,186.66666666666663,66.0,0,6,8,1,0,2,30.75,11.65,53.05,45.4,28.433333333333305,36.21875,52.390277777777776,16.246817832238857,158.2,Moderate,0
2017-08-27 01:00:00,6.4,10.796666666666667,180.0,67.75,1,6,8,1,0,2,66.0,13.0,45.0,41.55,34.9083333333333,37.166666666666664,52.94027777777778,17.403901778092486,153.8,Moderate,0
2017-08-27 02:00:00,6.35,11.016666666666666,169.5,70.0,2,6,8,1,0,2,67.75,30.75,55.5,54.65,43.19166666666664,37.770833333333336,53.56805555555556,18.29677992973471,146.9,Moderate,0
2017-08-27 03:00:00,6.165,10.96,163.0,98.25,3,6,8,1,0,2,70.0,66.0,52.7,48.85,57.62499999999997,39.66875,54.48055555555556,21.91699664296793,228.2,Poor,0
2017-08-27 04:00:00,6.28,10.45,157.33333333333334,119.5,4,6,8,1,0,2,98.25,67.75,52.0,43.0,75.37499999999997,42.48125,55.69583333333334,27.250276474465792,298.4,Poor,0
2017-08-27 05:00:00,5.905,9.9,158.33333333333334,87.55,5,6,8,1,0,2,119.5,70.0,50.85,47.85,84.84166666666664,44.010416666666664,56.34097222222222,28.729866217272228,191.9,Moderate,0
2017-08-27 06:00:00,6.4350000000000005,9.955,169.33333333333334,72.35,6,6,8,1,0,2,87.55,98.25,49.15,41.0,85.89999999999998,44.97708333333333,56.60972222222222,29.295058119991236,146.8,Moderate,0
2017-08-27 07:00:00,6.11,11.21,180.91666666666666,87.5,7,6,8,1,1,2,72.35,119.5,59.0,35.0,89.19166666666665,46.16458333333333,57.03819444444444,30.44333467125174,191.8,Moderate,0
2017-08-27 08:00:00,6.73,15.466666666666669,191.25,50.0,8,6,8,1,1,2,87.5,87.55,44.75,27.8,85.8583333333333,46.38333333333333,56.92986111111111,30.451589044947394,161.2,Moderate,0
2017-08-27 09:00:00,6.715,24.316666666666663,190.91666666666666,35.5,9,6,8,1,1,2,50.0,72.35,54.5,23.65,75.39999999999996,45.59166666666667,56.50416666666666,30.478366050388765,161.0,Moderate,0
2017-08-27 10:00:00,7.215,33.745000000000005,180.5,29.5,10,6,8,1,0,2,35.5,87.5,41.5,25.15,60.39999999999997,45.09166666666667,55.97083333333333,30.646376006289582,154.1,Moderate,0
2017-08-27 11:00:00,6.965,42.955,165.5,25.65,11,6,8,1,0,2,29.5,50.0,32.75,29.3,50.08333333333331,44.79583333333334,55.28958333333333,30.804551882257726,144.2,Moderate,0
2017-08-27 12:00:00,7.13,49.575,155.09166666666667,18.9,12,6,8,1,0,2,25.65,35.5,33.9,24.0,41.174999999999976,44.17083333333333,54.40069444444444,31.185050475964395,137.4,Moderate,0
2017-08-27 13:00:00,7.35,52.833333333333336,143.16666666666669,21.25,13,6,8,1,0,2,18.9,29.5,22.55,23.5,30.133333333333308,44.11666666666667,53.506249999999994,31.2253404154064,129.5,Moderate,0
2017-08-27 14:00:00,7.475,51.516666666666666,132.26666666666668,23.5,14,6,8,1,0,2,21.25,25.65,20.15,21.0,25.71666666666664,44.256249999999994,52.573611111111106,31.12085946791606,122.3,Moderate,0
2017-08-27 15:00:00,7.3,49.46666666666667,130.26666666666668,25.5,15,6,8,1,0,2,23.5,18.9,24.65,20.5,24.049999999999972,44.291666666666664,51.87916666666666,31.098052038347216,121.0,Moderate,0
2017-08-27 16:00:00,7.375,39.833333333333336,133.0,26.15,16,6,8,1,0,2,25.5,21.25,20.65,19.65,23.491666666666635,44.520833333333336,51.452083333333334,30.9361014542629,122.8,Moderate,0
2017-08-27 17:00:00,7.265000000000001,28.899999999999995,139.66666666666666,26.05,17,6,8,1,1,2,26.15,23.5,20.9,22.5,23.558333333333305,44.73541666666667,51.15208333333333,30.782616068047155,127.2,Moderate,0
2017-08-27 18:00:00,7.5649999999999995,18.674999999999997,152.33333333333334,42.65,18,6,8,1,1,2,26.05,25.5,18.15,23.8,27.516666666666637,45.75625,51.02569444444444,30.264523328191544,135.5,Moderate,0
2017-08-27 19:00:00,7.415,12.666666666666666,183.0,68.65,19,6,8,1,1,2,42.65,26.15,28.9,21.3,35.416666666666636,47.412499999999994,51.26875,30.389361875785298,155.8,Moderate,0
2017-08-27 20:00:00,7.369999999999999,10.576666666666666,199.66666666666666,60.2,20,6,8,1,1,2,68.65,26.05,20.3,36.8,41.5333333333333,49.074999999999996,51.18125,29.92955860451188,166.8,Moderate,0
2017-08-27 21:00:00,7.49,9.955,215.99999999999997,26.4,21,6,8,1,0,2,60.2,42.65,11.65,48.0,41.6833333333333,49.68958333333334,50.351388888888884,29.271862803600236,177.6,Moderate,0
2017-08-27 22:00:00,7.015000000000001,10.2,208.33333333333331,18.55,22,6,8,1,0,2,26.4,68.65,13.0,54.8,40.416666666666636,49.92083333333334,49.4875,28.989975466293053,172.5,Moderate,0
2017-08-27 23:00:00,7.0,10.15,208.5,26.2,23,6,8,1,0,2,18.55,60.2,30.75,57.2,40.44166666666664,49.73125000000001,48.95972222222222,29.135309567378854,172.6,Moderate,0
2017-08-28 00:00:00,7.285,10.233333333333334,186.66666666666663,33.35,0,0,8,0,0,2,26.2,26.4,66.0,61.25,38.891666666666644,48.37083333333334,48.66180555555555,29.104892449428412,158.2,Moderate,0
2017-08-28 01:00:00,7.515000000000001,10.796666666666667,180.0,41.25,1,0,8,0,0,2,33.35,18.55,67.75,69.8,34.32499999999997,47.26666666666667,48.42222222222222,28.839189319045563,153.8,Moderate,0
2017-08-28 02:00:00,7.38,11.016666666666666,169.5,22.0,2,0,8,0,0,2,41.25,26.2,70.0,48.85,27.958333333333304,45.26666666666667,47.84374999999999,28.858480279772404,146.9,Moderate,0
2017-08-28 03:00:00,7.215,10.96,163.0,15.75,3,0,8,0,0,2,22.0,33.35,98.25,34.7,26.18333333333331,41.829166666666666,47.266666666666666,27.13499231566238,142.6,Moderate,0
2017-08-28 04:00:00,7.08,10.45,157.33333333333334,16.5,4,0,8,0,0,2,15.75,41.25,119.5,34.0,25.84166666666664,37.5375,46.69027777777777,21.970183599400038,138.8,Moderate,0
2017-08-28 05:00:00,7.29,9.9,158.33333333333334,29.25,5,0,8,0,0,2,16.5,22.0,87.55,34.0,26.349999999999977,35.108333333333334,46.34652777777777,19.255330524902202,139.5,Moderate,0
2017-08-28 06:00:00,6.905,9.955,169.33333333333334,23.4,6,0,8,0,0,2,29.25,15.75,72.35,34.0,24.691666666666638,33.06875,45.93125,17.665938809522164,146.8,Moderate,0
2017-08-28 07:00:00,7.050000000000001,11.21,180.91666666666666,20.15,7,0,8,0,1,2,23.4,16.5,87.5,34.0,21.174999999999972,30.2625,45.456944444444446,13.50216770036345,154.4,Moderate,0
2017-08-28 08:00:00,7.37,15.466666666666669,191.25,20.0,8,0,8,0,1,2,20.15,29.25,50.0,81.91666666666667,20.841666666666637,29.0125,44.916666666666664,12.973796752452825,161.2,Moderate,0
2017-08-28 09:00:00,7.55,24.316666666666663,190.91666666666666,12.85,9,0,8,0,1,2,20.0,23.4,35.5,81.91666666666667,20.358333333333302,28.068749999999998,44.195138888888884,13.301044520116811,161.0,Moderate,0
2017-08-28 10:00:00,7.575,33.745000000000005,180.5,17.75,10,0,8,0,0,2,12.85,20.15,29.5,81.91666666666667,20.566666666666638,27.579166666666666,43.42777777777778,13.461353028665481,154.1,Moderate,0
2017-08-28 11:00:00,7.25,42.955,165.5,17.85,11,0,8,0,0,2,17.75,20.0,25.65,81.91666666666667,18.66666666666664,27.254166666666666,42.2173611111111,13.603363687824821,144.2,Moderate,0
2017-08-28 12:00:00,7.285,49.575,155.09166666666667,16.0,12,0,8,0,0,2,17.85,12.85,18.9,81.91666666666667,17.433333333333305,27.133333333333336,40.93958333333333,13.693378808330992,137.4,Moderate,0
2017-08-28 13:00:00,7.585,52.833333333333336,143.16666666666669,14.0,13,0,8,0,0,2,16.0,17.75,21.25,81.91666666666667,16.408333333333307,26.83125,39.99513888888888,13.907112760243567,129.5,Moderate,0
2017-08-28 14:00:00,7.72,51.516666666666666,132.26666666666668,13.5,14,0,8,0,0,2,14.0,17.85,23.5,81.91666666666667,15.324999999999973,26.414583333333336,39.172916666666666,14.158784945157933,122.3,Moderate,0
2017-08-28 15:00:00,7.6,49.46666666666667,130.26666666666668,12.65,15,0,8,0,0,2,13.5,16.0,25.5,81.91666666666667,15.291666666666641,25.879166666666666,38.33472222222222,14.435139166411448,121.0,Moderate,0
2017-08-28 16:00:00,7.73,39.833333333333336,133.0,11.5,16,0,8,0,0,2,12.65,14.0,26.15,81.91666666666667,14.249999999999972,25.26875,37.78611111111111,14.729929694482268,122.8,Moderate,0
2017-08-28 17:00:00,7.865,28.899999999999995,139.66666666666666,10.0,17,0,8,0,1,2,11.5,13.5,26.05,81.91666666666667,12.94166666666664,24.599999999999998,37.480555555555554,15.053700974960307,127.2,Moderate,0
2017-08-28 18:00:00,7.949999999999999,18.674999999999997,152.33333333333334,11.0,18,0,8,0,1,2,10.0,12.65,42.65,81.91666666666667,12.108333333333306,23.28125,37.21458333333333,14.78768445068687,135.5,Moderate,0
2017-08-28 19:00:00,7.805,12.666666666666666,183.0,14.15,19,0,8,0,1,2,11.0,11.5,68.65,81.91666666666667,12.133333333333304,21.010416666666668,37.00416666666666,11.288383594062948,155.8,Moderate,0
2017-08-28 20:00:00,7.165,10.576666666666666,199.66666666666666,20.05,20,0,8,0,1,2,14.15,10.0,60.2,81.91666666666667,13.224999999999971,19.3375,36.67291666666667,7.600818748807055,166.8,Moderate,0
2017-08-28 21:00:00,7.03,9.955,215.99999999999997,17.65,21,0,8,0,0,2,20.05,11.0,26.4,81.91666666666667,14.058333333333303,18.972916666666666,36.03402777777777,7.455796973800702,177.6,Moderate,0
2017-08-28 22:00:00,7.1899999999999995,10.2,208.33333333333331,19.0,22,0,8,0,0,2,17.65,14.15,18.55,81.91666666666667,15.308333333333303,18.991666666666667,35.30347222222222,7.455252987088516,172.5,Moderate,0
2017-08-28 23:00:00,7.515,10.15,208.5,23.0,23,0,8,0,0,2,19.0,20.05,26.2,81.91666666666667,17.47499999999997,18.858333333333334,34.756249999999994,7.34858262978036,172.6,Moderate,0
2017-08-29 00:00:00,7.265000000000001,10.233333333333334,186.66666666666663,30.25,0,1,8,0,0,2,23.0,17.65,33.35,81.91666666666667,20.683333333333305,18.729166666666668,34.43958333333333,7.106028008530081,158.2,Moderate,0
2017-08-29 01:00:00,7.1,10.796666666666667,180.0,25.75,1,1,8,0,0,2,30.25,19.0,41.25,81.91666666666667,22.616666666666635,18.083333333333332,34.17222222222222,5.491073124446078,153.8,Moderate,0
2017-08-29 02:00:00,7.135,11.016666666666666,169.5,25.5,2,1,8,0,0,2,25.75,23.0,22.0,30.35,23.524999999999967,18.229166666666668,33.75555555555555,5.643964006811872,146.9,Moderate,0
2017-08-29 03:00:00,6.615,10.96,163.0,24.5,3,1,8,0,0,2,25.5,30.25,15.75,30.35,24.66666666666664,18.59375,33.36388888888889,5.75830803388343,142.6,Moderate,0
2017-08-29 04:00:00,6.890000000000001,10.45,157.33333333333334,18.15,4,1,8,0,0,2,24.5,25.75,16.5,30.35,24.524999999999974,18.662499999999998,32.89375,5.742050270103075,138.8,Moderate,0
2017-08-29 05:00:00,6.925000000000001,9.9,158.33333333333334,19.0,5,1,8,0,0,2,18.15,25.5,29.25,30.35,23.858333333333306,18.235416666666666,32.451388888888886,5.283186603599081,139.5,Moderate,0
2017-08-29 06:00:00,7.1899999999999995,9.955,169.33333333333334,21.85,6,1,8,0,0,2,19.0,24.5,23.4,34.9,22.458333333333304,18.170833333333334,32.07222222222222,5.226477670537081,146.8,Moderate,0
2017-08-29 07:00:00,7.275,11.21,180.91666666666666,33.25,7,1,8,0,1,2,21.85,18.15,20.15,43.15,23.708333333333304,18.71666666666667,31.71458333333333,6.059786670568246,154.4,Moderate,0
2017-08-29 08:00:00,7.33,15.466666666666669,191.25,34.3,8,1,8,0,1,2,33.25,19.0,20.0,40.0,25.174999999999972,19.3125,31.569444444444443,6.843772955096663,161.2,Moderate,0
2017-08-29 09:00:00,7.115,24.316666666666663,190.91666666666666,25.55,9,1,8,0,1,2,34.3,21.85,12.85,34.9,25.34999999999997,19.841666666666665,31.167361111111113,6.813280935165685,161.0,Moderate,0
2017-08-29 10:00:00,6.785,33.745000000000005,180.5,31.200000000000003,10,1,8,0,0,2,25.55,33.25,17.75,30.5,27.524999999999974,20.402083333333334,31.024305555555557,7.177190305993612,154.1,Moderate,0
2017-08-29 11:00:00,6.9350000000000005,42.955,165.5,30.0,11,1,8,0,0,2,31.200000000000003,34.3,17.85,33.15,29.358333333333306,20.908333333333335,30.98611111111111,7.4139508136154735,144.2,Moderate,0
2017-08-29 12:00:00,7.165,49.575,155.09166666666667,32.0,12,1,8,0,0,2,30.0,25.55,16.0,30.65,31.049999999999972,21.575,30.959722222222222,7.668399300123187,137.4,Moderate,0
2017-08-29 13:00:00,7.135,52.833333333333336,143.16666666666669,26.4,13,1,8,0,0,2,32.0,31.200000000000003,14.0,40.7,29.908333333333303,22.091666666666665,31.01319444444444,7.552694115733796,129.5,Moderate,0
2017-08-29 14:00:00,7.405,51.516666666666666,132.26666666666668,28.9,14,1,8,0,0,2,26.4,30.0,13.5,41.0,29.0083333333333,22.733333333333334,31.134722222222226,7.444426959388207,122.3,Moderate,0
2017-08-29 15:00:00,7.355,49.46666666666667,130.26666666666668,23.0,15,1,8,0,0,2,28.9,32.0,12.65,34.85,28.583333333333304,23.164583333333336,31.11180555555556,7.127968171482384,121.0,Moderate,0
2017-08-29 16:00:00,7.505,39.833333333333336,133.0,15.5,16,1,8,0,0,2,23.0,26.4,11.5,18.25,25.966666666666637,23.33125,31.040277777777778,6.886025743745152,122.8,Moderate,0
2017-08-29 17:00:00,7.505,28.899999999999995,139.66666666666666,12.5,17,1,8,0,1,2,15.5,28.9,10.0,18.65,23.049999999999972,23.43541666666667,30.92361111111111,6.691761306569496,127.2,Moderate,0
2017-08-29 18:00:00,7.2,18.674999999999997,152.33333333333334,18.5,18,1,8,0,1,2,12.5,23.0,11.0,27.15,20.799999999999972,23.74791666666667,30.928472222222226,6.246067966030675,135.5,Moderate,0
2017-08-29 19:00:00,7.25,12.666666666666666,183.0,26.8,19,1,8,0,1,2,18.5,15.5,14.15,29.65,20.866666666666642,24.275000000000002,30.899305555555557,5.926488072172918,155.8,Moderate,0
2017-08-29 20:00:00,7.175,10.576666666666666,199.66666666666666,33.4,20,1,8,0,1,2,26.8,12.5,20.05,33.9,21.616666666666635,24.831249999999997,31.081249999999997,6.135513381662887,166.8,Moderate,0
2017-08-29 21:00:00,7.3149999999999995,9.955,215.99999999999997,39.65,21,1,8,0,0,2,33.4,18.5,17.65,34.75,24.391666666666637,25.747916666666665,31.470138888888886,6.638761002248092,177.6,Moderate,0
2017-08-29 22:00:00,7.24,10.2,208.33333333333331,32.8,22,1,8,0,0,2,39.65,26.8,19.0,53.15,27.274999999999974,26.322916666666668,31.745138888888885,6.6265109707122685,172.5,Moderate,0
2017-08-29 23:00:00,7.300000000000001,10.15,208.5,35.2,23,1,8,0,0,2,32.8,33.4,23.0,73.35,31.058333333333305,26.831249999999997,31.806944444444444,6.825476771055367,172.6,Moderate,0
2017-08-30 00:00:00,7.165,10.233333333333334,186.66666666666663,34.4,0,2,8,0,0,2,35.2,39.65,30.25,66.3,33.70833333333331,27.004166666666666,31.368055555555557,6.966954868877076,158.2,Moderate,0
2017-08-30 01:00:00,7.175,10.796666666666667,180.0,30.3,1,2,8,0,0,2,34.4,32.8,25.75,56.0,34.291666666666636,27.193749999999998,30.847916666666663,6.993200307693232,153.8,Moderate,0
2017-08-30 02:00:00,7.225,11.016666666666666,169.5,32.9,2,2,8,0,0,2,30.3,35.2,25.5,55.55,34.20833333333331,27.50208333333333,30.332638888888887,7.077896997402514,146.9,Moderate,0
2017-08-30 03:00:00,6.8100000000000005,10.96,163.0,29.5,3,2,8,0,0,2,32.9,34.4,24.5,78.65,32.516666666666644,27.710416666666664,29.377777777777776,7.059252010611165,142.6,Moderate,0
2017-08-30 04:00:00,7.03,10.45,157.33333333333334,33.25,4,2,8,0,0,2,29.5,30.3,18.15,122.0,32.59166666666664,28.339583333333334,28.179861111111112,6.8396061920523765,138.8,Moderate,0
2017-08-30 05:00:00,7.0649999999999995,9.9,158.33333333333334,30.0,5,2,8,0,0,2,33.25,32.9,19.0,87.25,31.724999999999977,28.797916666666666,27.380555555555553,6.548920906246633,139.5,Moderate,0
2017-08-30 06:00:00,7.415,9.955,169.33333333333334,28.35,6,2,8,0,0,2,30.0,29.5,21.85,41.4,30.71666666666664,29.068749999999998,26.769444444444446,6.3813555275981555,146.8,Moderate,0
2017-08-30 07:00:00,7.135,11.21,180.91666666666666,38.4,7,2,8,0,1,2,28.35,33.25,33.25,51.05,32.066666666666634,29.28333333333333,26.0875,6.610542743403233,154.4,Moderate,0
2017-08-30 08:00:00,6.93,15.466666666666669,191.25,33.3,8,2,8,0,1,2,38.4,30.0,34.3,64.0,32.133333333333304,29.24166666666667,25.855555555555554,6.580631439684937,161.2,Moderate,0
2017-08-30 09:00:00,7.015,24.316666666666663,190.91666666666666,30.4,9,2,8,0,1,2,33.3,28.35,25.55,68.75,32.28333333333331,29.443749999999998,25.78472222222222,6.536657710312008,161.0,Moderate,0
2017-08-30 10:00:00,7.2,33.745000000000005,180.5,40.15,10,2,8,0,0,2,30.4,38.4,31.200000000000003,82.0,33.4333333333333,29.816666666666666,25.93263888888889,6.887112518365151,154.1,Moderate,0
2017-08-30 11:00:00,7.48,42.955,165.5,41.75,11,2,8,0,0,2,40.15,33.3,30.0,97.75,35.39166666666663,30.306250000000002,26.15625,7.3056308316166865,144.2,Moderate,0
2017-08-30 12:00:00,7.3,49.575,155.09166666666667,44.0,12,2,8,0,0,2,41.75,30.4,32.0,60.75,37.99999999999997,30.806250000000002,26.50486111111111,7.819183662775553,137.4,Moderate,0
2017-08-30 13:00:00,7.45,52.833333333333336,143.16666666666669,33.0,13,2,8,0,0,2,44.0,40.15,26.4,40.35,37.09999999999997,31.08125,26.668055555555554,7.773405225793263,129.5,Moderate,0
2017-08-30 14:00:00,7.8,51.516666666666666,132.26666666666668,36.0,14,2,8,0,0,2,33.0,41.75,28.9,35.0,37.549999999999976,31.37708333333333,26.841666666666665,7.8217364241227125,122.3,Moderate,0
2017-08-30 15:00:00,7.565,49.46666666666667,130.26666666666668,34.75,15,2,8,0,0,2,36.0,44.0,23.0,50.75,38.27499999999997,31.866666666666664,26.970138888888886,7.640220612949268,121.0,Moderate,0
2017-08-30 16:00:00,7.4350000000000005,39.833333333333336,133.0,27.5,16,2,8,0,0,2,34.75,33.0,15.5,55.0,36.166666666666636,32.36666666666667,26.988888888888887,6.877114957957998,122.8,Moderate,0
2017-08-30 17:00:00,7.515000000000001,28.899999999999995,139.66666666666666,20.8,17,2,8,0,1,2,27.5,36.0,12.5,48.5,32.674999999999976,32.7125,26.915972222222223,5.9855305601925215,127.2,Moderate,0
2017-08-30 18:00:00,7.22,18.674999999999997,152.33333333333334,23.35,18,2,8,0,1,2,20.8,34.75,18.5,43.3,29.233333333333306,32.91458333333333,26.647916666666667,5.550920001437681,135.5,Moderate,0
2017-08-30 19:00:00,7.265000000000001,12.666666666666666,183.0,28.15,19,2,8,0,1,2,23.35,27.5,26.8,47.55,28.42499999999997,32.97083333333333,26.085416666666667,5.492799964436847,155.8,Moderate,0
2017-08-30 20:00:00,7.140000000000001,10.576666666666666,199.66666666666666,37.55,20,2,8,0,1,2,28.15,20.8,33.4,42.25,28.68333333333331,33.143750000000004,25.770833333333332,5.571654045648372,166.8,Moderate,0
2017-08-30 21:00:00,6.95,9.955,215.99999999999997,39.7,21,2,8,0,0,2,37.55,23.35,39.65,32.6,29.508333333333308,33.145833333333336,25.955555555555556,5.574201379079769,177.6,Moderate,0
2017-08-30 22:00:00,6.93,10.2,208.33333333333331,25.05,22,2,8,0,0,2,39.7,28.15,32.8,43.0,29.099999999999977,32.822916666666664,26.045833333333334,5.814411988791678,172.5,Moderate,0
2017-08-30 23:00:00,7.15,10.15,208.5,21.15,23,2,8,0,0,2,25.05,37.55,35.2,33.0,29.158333333333303,32.237500000000004,25.975694444444443,6.255263001459926,172.6,Moderate,0
2017-08-31 00:00:00,7.08,10.233333333333334,186.66666666666663,29.0,0,3,8,0,0,2,21.15,39.7,34.4,25.15,30.09999999999997,32.012499999999996,25.915277777777774,6.271194498245511,158.2,Moderate,0
2017-08-31 01:00:00,6.625,10.796666666666667,180.0,46.25,1,3,8,0,0,2,29.0,25.05,30.3,28.15,33.11666666666664,32.677083333333336,25.984722222222224,6.895855389871014,153.8,Moderate,0
2017-08-31 02:00:00,6.585,11.016666666666666,169.5,81.7,2,3,8,0,0,2,46.25,21.15,32.9,24.8,40.47499999999997,34.71041666666667,26.813888888888886,12.154235074806852,172.6,Moderate,0
2017-08-31 03:00:00,6.365,10.96,163.0,75.4,3,3,8,0,0,2,81.7,29.0,29.5,32.55,46.424999999999976,36.62291666666667,27.64236111111111,14.653082322774713,151.8,Moderate,0
2017-08-31 04:00:00,6.285,10.45,157.33333333333334,56.75,4,3,8,0,0,2,75.4,46.25,33.25,32.0,51.70833333333331,37.60208333333333,28.20138888888889,15.193115425765097,138.8,Moderate,0
2017-08-31 05:00:00,6.7,9.9,158.33333333333334,71.5,5,3,8,0,0,2,56.75,81.7,30.0,41.1,60.09999999999997,39.331250000000004,28.788194444444443,16.587874123431973,139.5,Moderate,0
2017-08-31 06:00:00,6.365,9.955,169.33333333333334,69.25,6,3,8,0,0,2,71.5,75.4,28.35,53.0,66.80833333333331,41.03541666666667,29.424999999999997,17.487221913547746,146.8,Moderate,0
2017-08-31 07:00:00,6.74,11.21,180.91666666666666,67.75,7,3,8,0,1,2,69.25,56.75,38.4,56.65,70.39166666666664,42.25833333333333,30.08611111111111,18.302171804287717,154.4,Moderate,0
2017-08-31 08:00:00,6.775,15.466666666666669,191.25,75.5,8,3,8,0,1,2,67.75,71.5,33.3,57.8,69.3583333333333,44.01666666666666,30.85694444444444,19.39840124893115,161.2,Moderate,0
2017-08-31 09:00:00,6.915,24.316666666666663,190.91666666666666,89.0,9,3,8,0,1,2,75.5,69.25,30.4,66.15,71.62499999999997,46.458333333333336,31.914583333333333,21.213058256172086,196.7,Moderate,0
2017-08-31 10:00:00,6.79,33.745000000000005,180.5,68.0,10,3,8,0,0,2,89.0,67.75,40.15,67.9,73.49999999999997,47.61875,32.6125,21.610976541222236,154.1,Moderate,0
2017-08-31 11:00:00,6.915,42.955,165.5,42.5,11,3,8,0,0,2,68.0,75.5,41.75,74.7,68.66666666666664,47.65,32.954861111111114,21.602661873020196,144.2,Moderate,0
2017-08-31 12:00:00,7.025,49.575,155.09166666666667,52.65,12,3,8,0,0,2,42.5,89.0,44.0,82.9,65.89999999999996,48.010416666666664,33.46388888888889,21.611274126809327,137.4,Moderate,0
2017-08-31 13:00:00,7.65,52.833333333333336,143.16666666666669,37.0,13,3,8,0,0,2,52.65,68.0,33.0,85.65,60.77499999999997,48.177083333333336,33.78333333333333,21.50564627157276,129.5,Moderate,0
2017-08-31 14:00:00,7.385,51.516666666666666,132.26666666666668,17.9,14,3,8,0,0,2,37.0,42.5,36.0,90.65,51.174999999999976,47.42291666666667,33.84444444444445,22.255536581141627,122.3,Moderate,0
2017-08-31 15:00:00,7.4,49.46666666666667,130.26666666666668,18.4,15,3,8,0,0,2,17.9,52.65,34.75,75.5,39.4083333333333,46.74166666666667,33.92430555555555,22.901199259782715,121.0,Moderate,0
2017-08-31 16:00:00,7.265000000000001,39.833333333333336,133.0,13.15,16,3,8,0,0,2,18.4,37.0,27.5,56.9,30.266666666666637,46.143750000000004,33.94722222222222,23.602018670574083,122.8,Moderate,0
2017-08-31 17:00:00,7.5,28.899999999999995,139.66666666666666,13.15,17,3,8,0,1,2,13.15,17.9,20.8,47.65,25.37499999999997,45.824999999999996,33.99097222222222,24.007349418188532,127.2,Moderate,0
